method,setting,seed,kind,true_class,n_events,n_pool
PatchNAS [ungated],tt100k_signs/vgg16,202,repair,180,1,4
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,0,1,1
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,1,28,33
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,3,2,2
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,4,5,5
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,5,2,2
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,7,92,111
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,8,4,4
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,9,160,196
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,10,436,436
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,11,33,33
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,12,1,1
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,13,3,3
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,14,35,112
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,15,4,4
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,16,33,77
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,17,14,14
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,18,151,211
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,19,50,103
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,20,37,37
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,21,68,68
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,22,215,402
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,23,34,51
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,25,22,22
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,27,5,6
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,28,9,9
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,29,2,4
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,30,28,28
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,31,3,3
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,34,5,5
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,35,86,86
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,37,7,7
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,38,183,188
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,39,37,37
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,41,45,45
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,42,1,1
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,43,110,110
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,44,28,28
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,46,4,4
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,47,18,18
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,48,4,4
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,50,8,8
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,51,12,12
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,53,17,17
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,55,39,39
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,57,4,4
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,59,4,4
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,61,3,3
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,65,8,8
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,68,4,4
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,70,22,26
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,71,7,10
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,74,47,47
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,76,32,32
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,80,3,11
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,81,174,175
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,82,11,11
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,83,66,66
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,84,46,46
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,85,51,51
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,86,2,2
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,88,129,169
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,89,18,18
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,91,363,367
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,92,41,171
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,93,273,282
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,94,213,213
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,96,32,32
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,97,49,215
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,98,9,9
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,100,1,18
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,102,20,20
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,103,2,2
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,105,36,40
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,107,25,25
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,108,1,1
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,109,4,4
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,111,5,5
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,112,0,8
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,113,32,32
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,114,3,3
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,115,824,842
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,116,438,622
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,117,117,278
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,120,13,13
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,121,3,24
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,122,54,54
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,124,13,17
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,125,12,25
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,126,9,9
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,127,0,6
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,128,22,32
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,131,1,1
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,132,4,4
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,134,2,2
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,140,28,28
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,141,2,3
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,143,3,5
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,145,7,8
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,146,12,28
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,147,32,32
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,151,8,8
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,152,38,38
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,154,25,25
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,155,4,7
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,156,1,1
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,158,1,1
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,159,1,1
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,160,2,5
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,163,4,7
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,164,1,1
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,165,11,17
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,170,46,48
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,172,105,105
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,173,6,9
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,174,51,51
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,177,15,35
PatchNAS [ungated],tt100k_signs/vgg16,202,regression,180,13,17
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,1,2,3
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,3,0,2
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,6,1,2
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,7,1,6
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,9,1,3
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,10,0,3
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,14,0,1
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,16,0,1
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,18,1,2
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,19,0,2
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,20,0,1
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,21,0,3
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,22,0,5
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,23,0,3
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,24,0,2
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,27,0,1
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,28,0,1
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,29,2,5
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,31,0,1
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,37,0,1
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,38,0,4
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,41,1,1
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,42,0,1
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,44,0,1
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,45,0,1
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,53,0,2
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,57,0,2
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,60,0,2
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,61,0,1
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,62,0,2
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,63,6,6
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,66,0,1
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,67,11,13
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,69,0,1
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,70,0,4
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,71,0,3
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,72,0,3
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,75,4,6
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,77,1,1
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,78,0,2
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,80,2,5
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,81,1,1
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,82,1,1
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,85,0,2
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,87,0,1
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,90,0,1
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,91,0,6
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,92,0,3
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,93,1,8
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,95,0,2
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,96,0,1
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,97,5,5
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,99,0,2
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,100,4,4
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,101,0,1
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,105,0,1
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,106,5,5
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,110,1,1
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,111,0,3
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,114,2,2
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,115,2,7
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,116,2,4
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,117,15,27
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,120,0,1
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,121,5,6
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,123,0,2
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,125,1,2
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,127,0,2
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,128,0,5
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,132,0,1
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,139,0,1
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,140,0,3
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,141,2,6
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,142,9,10
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,143,0,1
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,145,0,1
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,146,4,5
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,147,0,3
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,148,2,11
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,149,2,3
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,152,0,3
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,153,0,1
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,154,0,1
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,155,1,2
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,157,0,2
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,160,4,9
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,161,4,5
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,162,0,1
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,163,0,1
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,164,0,1
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,165,3,4
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,166,0,1
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,167,0,1
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,169,0,1
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,170,0,1
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,172,0,4
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,173,8,10
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,176,0,1
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,177,1,4
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,178,1,1
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,179,1,4
PatchNAS [ungated],tt100k_signs/vgg16,303,repair,180,0,9
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,0,1,1
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,1,23,31
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,3,3,3
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,4,1,1
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,5,2,2
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,7,97,104
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,8,4,4
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,9,45,192
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,10,454,454
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,11,27,27
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,12,2,2
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,13,4,4
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,14,113,113
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,15,5,5
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,16,48,73
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,17,13,13
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,18,171,203
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,19,39,99
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,20,32,32
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,21,68,70
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,22,410,410
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,23,31,50
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,25,3,22
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,27,3,3
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,28,9,9
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,29,2,2
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,30,30,30
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,31,1,2
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,34,3,5
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,35,82,82
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,37,10,10
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,38,181,181
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,39,36,36
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,41,38,46
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,42,1,1
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,43,117,117
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,44,28,28
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,46,3,3
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,47,18,18
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,48,6,6
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,50,13,13
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,51,15,15
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,53,15,15
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,55,34,34
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,57,0,4
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,59,5,5
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,61,5,5
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,65,10,10
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,68,3,3
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,70,26,26
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,71,12,12
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,74,49,49
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,76,31,31
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,80,5,13
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,81,163,167
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,82,9,9
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,83,9,61
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,84,48,48
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,85,43,43
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,86,3,3
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,88,156,169
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,89,18,18
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,91,360,362
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,92,175,175
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,93,65,275
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,94,227,227
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,96,35,35
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,97,44,219
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,98,11,11
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,100,2,22
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,102,20,20
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,103,3,3
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,105,39,40
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,107,28,28
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,109,4,4
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,111,7,7
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,112,0,5
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,113,27,27
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,114,0,2
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,115,848,850
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,116,247,616
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,117,107,270
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,120,15,15
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,121,1,24
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,122,50,50
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,124,18,18
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,125,24,29
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,126,6,8
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,127,6,6
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,128,29,38
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,131,1,1
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,132,9,9
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,134,2,2
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,140,26,26
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,141,3,3
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,143,5,5
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,145,6,6
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,146,12,30
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,147,27,32
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,151,7,7
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,152,39,39
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,154,29,29
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,155,1,7
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,156,1,1
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,159,1,1
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,160,2,6
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,163,2,8
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,164,1,2
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,165,7,16
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,170,46,46
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,172,100,100
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,173,6,8
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,174,51,51
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,177,14,40
PatchNAS [ungated],tt100k_signs/vgg16,303,regression,180,22,22
PatchNAS [ungated],lisa_signs/resnet50,101,repair,6,0,2
PatchNAS [ungated],lisa_signs/resnet50,101,repair,17,0,1
PatchNAS [ungated],lisa_signs/resnet50,101,repair,19,1,1
PatchNAS [ungated],lisa_signs/resnet50,101,repair,20,0,1
PatchNAS [ungated],lisa_signs/resnet50,101,repair,29,0,2
PatchNAS [ungated],lisa_signs/resnet50,101,repair,34,2,5
PatchNAS [ungated],lisa_signs/resnet50,101,repair,35,9,9
PatchNAS [ungated],lisa_signs/resnet50,101,repair,36,1,1
PatchNAS [ungated],lisa_signs/resnet50,101,repair,37,1,1
PatchNAS [ungated],lisa_signs/resnet50,101,repair,41,0,1
PatchNAS [ungated],lisa_signs/resnet50,101,repair,42,3,6
PatchNAS [ungated],lisa_signs/resnet50,101,repair,43,0,2
PatchNAS [ungated],lisa_signs/resnet50,101,repair,52,2,2
PatchNAS [ungated],lisa_signs/resnet50,101,regression,0,18,46
PatchNAS [ungated],lisa_signs/resnet50,101,regression,1,29,29
PatchNAS [ungated],lisa_signs/resnet50,101,regression,2,1,115
PatchNAS [ungated],lisa_signs/resnet50,101,regression,3,14,14
PatchNAS [ungated],lisa_signs/resnet50,101,regression,4,28,28
PatchNAS [ungated],lisa_signs/resnet50,101,regression,5,17,17
PatchNAS [ungated],lisa_signs/resnet50,101,regression,6,8,8
PatchNAS [ungated],lisa_signs/resnet50,101,regression,7,3,3
PatchNAS [ungated],lisa_signs/resnet50,101,regression,8,2,2
PatchNAS [ungated],lisa_signs/resnet50,101,regression,9,5,5
PatchNAS [ungated],lisa_signs/resnet50,101,regression,10,27,27
PatchNAS [ungated],lisa_signs/resnet50,101,regression,11,23,23
PatchNAS [ungated],lisa_signs/resnet50,101,regression,12,15,15
PatchNAS [ungated],lisa_signs/resnet50,101,regression,13,87,87
PatchNAS [ungated],lisa_signs/resnet50,101,regression,14,30,30
PatchNAS [ungated],lisa_signs/resnet50,101,regression,15,55,55
PatchNAS [ungated],lisa_signs/resnet50,101,regression,16,10,10
PatchNAS [ungated],lisa_signs/resnet50,101,regression,17,37,37
PatchNAS [ungated],lisa_signs/resnet50,101,regression,18,2,2
PatchNAS [ungated],lisa_signs/resnet50,101,regression,19,60,227
PatchNAS [ungated],lisa_signs/resnet50,101,regression,20,3,3
PatchNAS [ungated],lisa_signs/resnet50,101,regression,21,1,1
PatchNAS [ungated],lisa_signs/resnet50,101,regression,23,5,5
PatchNAS [ungated],lisa_signs/resnet50,101,regression,24,2,2
PatchNAS [ungated],lisa_signs/resnet50,101,regression,26,16,16
PatchNAS [ungated],lisa_signs/resnet50,101,regression,27,13,13
PatchNAS [ungated],lisa_signs/resnet50,101,regression,28,22,22
PatchNAS [ungated],lisa_signs/resnet50,101,regression,29,17,17
PatchNAS [ungated],lisa_signs/resnet50,101,regression,30,183,183
PatchNAS [ungated],lisa_signs/resnet50,101,regression,31,6,6
PatchNAS [ungated],lisa_signs/resnet50,101,regression,32,3,3
PatchNAS [ungated],lisa_signs/resnet50,101,regression,33,3,3
PatchNAS [ungated],lisa_signs/resnet50,101,regression,34,75,77
PatchNAS [ungated],lisa_signs/resnet50,101,regression,35,0,10
PatchNAS [ungated],lisa_signs/resnet50,101,regression,36,92,99
PatchNAS [ungated],lisa_signs/resnet50,101,regression,37,6,10
PatchNAS [ungated],lisa_signs/resnet50,101,regression,38,38,38
PatchNAS [ungated],lisa_signs/resnet50,101,regression,39,10,10
PatchNAS [ungated],lisa_signs/resnet50,101,regression,41,18,18
PatchNAS [ungated],lisa_signs/resnet50,101,regression,42,8,17
PatchNAS [ungated],lisa_signs/resnet50,101,regression,43,336,336
PatchNAS [ungated],lisa_signs/resnet50,101,regression,44,31,31
PatchNAS [ungated],lisa_signs/resnet50,101,regression,46,2,2
PatchNAS [ungated],lisa_signs/resnet50,101,regression,47,6,6
PatchNAS [ungated],lisa_signs/resnet50,101,regression,48,12,12
PatchNAS [ungated],lisa_signs/resnet50,101,regression,49,8,8
PatchNAS [ungated],lisa_signs/resnet50,101,regression,50,23,23
PatchNAS [ungated],lisa_signs/resnet50,101,regression,51,24,46
PatchNAS [ungated],lisa_signs/resnet50,101,regression,52,18,53
PatchNAS [ungated],lisa_signs/resnet50,101,regression,53,11,11
PatchNAS [ungated],lisa_signs/resnet50,101,regression,54,3,3
PatchNAS [ungated],lisa_signs/resnet50,101,regression,55,2,2
PatchNAS [ungated],lisa_signs/resnet50,202,repair,2,0,2
