gate,dataset,backbone,q,Reg,CReg,Risk,RR_held,Reg_base,CReg_base,Risk_base,RR_base,n_crit,n_creg,n_clean,n_held,frac_Reg_removed,frac_CReg_removed,frac_Risk_removed
R2 post-uncertainty,lisa_signs,densenet121,1.0,0.0,0.0,0.0,0.0,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,1.0,1.0,1.0
R2 post-uncertainty,lisa_signs,resnet50,0.0,0.005716,0.008947,0.025545,0.539216,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.0,0.0,0.0
R2 post-uncertainty,lisa_signs,resnet50,0.01,0.005716,0.008947,0.025545,0.539216,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.0,0.0,0.0
R2 post-uncertainty,lisa_signs,resnet50,0.02,0.005716,0.008947,0.025545,0.539216,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.0,0.0,0.0
R2 post-uncertainty,lisa_signs,resnet50,0.03,0.005716,0.008947,0.025545,0.529412,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.0,0.0,0.0
R2 post-uncertainty,lisa_signs,resnet50,0.04,0.005538,0.008478,0.024473,0.529412,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.0312,0.0524,0.042
R2 post-uncertainty,lisa_signs,resnet50,0.05,0.005538,0.008478,0.024473,0.529412,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.0312,0.0524,0.042
R2 post-uncertainty,lisa_signs,resnet50,0.06,0.005359,0.008004,0.023401,0.529412,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.0625,0.1054,0.0839
R2 post-uncertainty,lisa_signs,resnet50,0.07,0.005359,0.008004,0.023401,0.529412,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.0625,0.1054,0.0839
R2 post-uncertainty,lisa_signs,resnet50,0.08,0.00518,0.007535,0.022329,0.519608,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.0938,0.1578,0.1259
R2 post-uncertainty,lisa_signs,resnet50,0.09,0.00518,0.007535,0.022329,0.509804,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.0938,0.1578,0.1259
R2 post-uncertainty,lisa_signs,resnet50,0.1,0.00518,0.007535,0.022329,0.509804,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.0938,0.1578,0.1259
R2 post-uncertainty,lisa_signs,resnet50,0.11,0.005002,0.007061,0.021258,0.509804,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.125,0.2108,0.1678
R2 post-uncertainty,lisa_signs,resnet50,0.12,0.005002,0.007061,0.021258,0.490196,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.125,0.2108,0.1678
R2 post-uncertainty,lisa_signs,resnet50,0.13,0.005002,0.007061,0.021258,0.490196,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.125,0.2108,0.1678
R2 post-uncertainty,lisa_signs,resnet50,0.14,0.005002,0.007061,0.021258,0.490196,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.125,0.2108,0.1678
R2 post-uncertainty,lisa_signs,resnet50,0.15,0.004823,0.007061,0.021079,0.490196,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.1562,0.2108,0.1748
R2 post-uncertainty,lisa_signs,resnet50,0.16,0.004823,0.007061,0.021079,0.480392,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.1562,0.2108,0.1748
R2 post-uncertainty,lisa_signs,resnet50,0.17,0.004823,0.007061,0.021079,0.480392,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.1562,0.2108,0.1748
R2 post-uncertainty,lisa_signs,resnet50,0.18,0.004823,0.007061,0.021079,0.480392,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.1562,0.2108,0.1748
R2 post-uncertainty,lisa_signs,resnet50,0.19,0.004645,0.006587,0.020007,0.480392,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.1875,0.2638,0.2168
R2 post-uncertainty,lisa_signs,resnet50,0.2,0.004645,0.006587,0.020007,0.480392,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.1875,0.2638,0.2168
R2 post-uncertainty,lisa_signs,resnet50,0.21,0.004645,0.006587,0.020007,0.480392,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.1875,0.2638,0.2168
R2 post-uncertainty,lisa_signs,resnet50,0.22,0.004645,0.006587,0.020007,0.470588,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.1875,0.2638,0.2168
R2 post-uncertainty,lisa_signs,resnet50,0.23,0.004466,0.006119,0.018935,0.470588,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.2187,0.3161,0.2587
R2 post-uncertainty,lisa_signs,resnet50,0.24,0.004109,0.00565,0.017328,0.470588,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.2812,0.3685,0.3217
R2 post-uncertainty,lisa_signs,resnet50,0.25,0.004109,0.00565,0.017328,0.470588,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.2812,0.3685,0.3217
R2 post-uncertainty,lisa_signs,resnet50,0.26,0.004109,0.00565,0.017328,0.460784,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.2812,0.3685,0.3217
R2 post-uncertainty,lisa_signs,resnet50,0.27,0.00393,0.00565,0.016434,0.460784,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.3125,0.3685,0.3566
R2 post-uncertainty,lisa_signs,resnet50,0.28,0.00393,0.00565,0.016434,0.460784,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.3125,0.3685,0.3566
R2 post-uncertainty,lisa_signs,resnet50,0.29,0.003573,0.005182,0.014827,0.460784,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.375,0.4208,0.4196
R2 post-uncertainty,lisa_signs,resnet50,0.3,0.003573,0.005182,0.014827,0.460784,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.375,0.4208,0.4196
R2 post-uncertainty,lisa_signs,resnet50,0.325,0.003037,0.004708,0.012326,0.460784,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.4687,0.4738,0.5175
R2 post-uncertainty,lisa_signs,resnet50,0.35,0.003037,0.004708,0.012326,0.431373,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.4687,0.4738,0.5175
R2 post-uncertainty,lisa_signs,resnet50,0.375,0.003037,0.004708,0.012326,0.411765,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.4687,0.4738,0.5175
R2 post-uncertainty,lisa_signs,resnet50,0.4,0.002858,0.004233,0.011254,0.392157,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.5,0.5268,0.5594
R2 post-uncertainty,lisa_signs,resnet50,0.425,0.00268,0.003759,0.010182,0.382353,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.5312,0.5798,0.6014
R2 post-uncertainty,lisa_signs,resnet50,0.45,0.002501,0.003759,0.009646,0.382353,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.5625,0.5798,0.6224
R2 post-uncertainty,lisa_signs,resnet50,0.475,0.002322,0.00329,0.008574,0.362745,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.5937,0.6322,0.6643
R2 post-uncertainty,lisa_signs,resnet50,0.5,0.001786,0.001879,0.005359,0.362745,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.6875,0.79,0.7902
R2 post-uncertainty,lisa_signs,resnet50,0.525,0.001608,0.001411,0.004287,0.362745,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.7187,0.8423,0.8322
R2 post-uncertainty,lisa_signs,resnet50,0.55,0.00125,0.000942,0.003037,0.352941,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.7812,0.8947,0.8811
R2 post-uncertainty,lisa_signs,resnet50,0.575,0.001072,0.000474,0.001965,0.343137,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.8125,0.947,0.9231
R2 post-uncertainty,lisa_signs,resnet50,0.6,0.000893,0.000474,0.001786,0.333333,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.8438,0.947,0.9301
R2 post-uncertainty,lisa_signs,resnet50,0.625,0.000893,0.000474,0.001786,0.323529,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.8438,0.947,0.9301
R2 post-uncertainty,lisa_signs,resnet50,0.65,0.000715,0.000474,0.001608,0.313725,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.875,0.947,0.9371
R2 post-uncertainty,lisa_signs,resnet50,0.675,0.000715,0.000474,0.001608,0.284314,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.875,0.947,0.9371
R2 post-uncertainty,lisa_signs,resnet50,0.7,0.000536,0.000474,0.001429,0.264706,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.9063,0.947,0.9441
R2 post-uncertainty,lisa_signs,resnet50,0.725,0.000357,0.000474,0.00125,0.254902,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.9375,0.947,0.951
R2 post-uncertainty,lisa_signs,resnet50,0.75,0.000179,0.0,0.000179,0.235294,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.9688,1.0,0.993
R2 post-uncertainty,lisa_signs,resnet50,0.775,0.000179,0.0,0.000179,0.205882,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.9688,1.0,0.993
R2 post-uncertainty,lisa_signs,resnet50,0.8,0.000179,0.0,0.000179,0.196078,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.9688,1.0,0.993
R2 post-uncertainty,lisa_signs,resnet50,0.825,0.0,0.0,0.0,0.186275,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,1.0,1.0,1.0
R2 post-uncertainty,lisa_signs,resnet50,0.85,0.0,0.0,0.0,0.156863,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,1.0,1.0,1.0
R2 post-uncertainty,lisa_signs,resnet50,0.875,0.0,0.0,0.0,0.137255,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,1.0,1.0,1.0
R2 post-uncertainty,lisa_signs,resnet50,0.9,0.0,0.0,0.0,0.107843,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,1.0,1.0,1.0
R2 post-uncertainty,lisa_signs,resnet50,0.925,0.0,0.0,0.0,0.078431,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,1.0,1.0,1.0
R2 post-uncertainty,lisa_signs,resnet50,0.95,0.0,0.0,0.0,0.058824,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,1.0,1.0,1.0
R2 post-uncertainty,lisa_signs,resnet50,0.975,0.0,0.0,0.0,0.029412,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,1.0,1.0,1.0
R2 post-uncertainty,lisa_signs,resnet50,1.0,0.0,0.0,0.0,0.0,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,1.0,1.0,1.0
R2 post-uncertainty,lisa_signs,vgg16,0.0,0.005722,0.009173,0.026109,0.462963,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.0,0.0,0.0
R2 post-uncertainty,lisa_signs,vgg16,0.01,0.005722,0.009173,0.026109,0.453704,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.0,0.0,0.0
R2 post-uncertainty,lisa_signs,vgg16,0.02,0.005722,0.009173,0.026109,0.453704,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.0,0.0,0.0
R2 post-uncertainty,lisa_signs,vgg16,0.03,0.005722,0.009173,0.026109,0.444444,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.0,0.0,0.0
R2 post-uncertainty,lisa_signs,vgg16,0.04,0.005722,0.009173,0.026109,0.444444,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.0,0.0,0.0
R2 post-uncertainty,lisa_signs,vgg16,0.05,0.005722,0.009173,0.026109,0.444444,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.0,0.0,0.0
R2 post-uncertainty,lisa_signs,vgg16,0.06,0.005544,0.009173,0.025572,0.444444,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.0312,0.0,0.0205
R2 post-uncertainty,lisa_signs,vgg16,0.07,0.005544,0.009173,0.025572,0.435185,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.0312,0.0,0.0205
R2 post-uncertainty,lisa_signs,vgg16,0.08,0.005365,0.009173,0.025036,0.435185,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.0625,0.0,0.0411
R2 post-uncertainty,lisa_signs,vgg16,0.09,0.005365,0.009173,0.025036,0.425926,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.0625,0.0,0.0411
R2 post-uncertainty,lisa_signs,vgg16,0.1,0.005365,0.009173,0.025036,0.425926,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.0625,0.0,0.0411
R2 post-uncertainty,lisa_signs,vgg16,0.11,0.005186,0.008717,0.023963,0.416667,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.0937,0.0497,0.0822
R2 post-uncertainty,lisa_signs,vgg16,0.12,0.005186,0.008717,0.023963,0.407407,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.0937,0.0497,0.0822
R2 post-uncertainty,lisa_signs,vgg16,0.13,0.005186,0.008717,0.023963,0.407407,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.0937,0.0497,0.0822
R2 post-uncertainty,lisa_signs,vgg16,0.14,0.005007,0.008717,0.023426,0.398148,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.125,0.0497,0.1027
R2 post-uncertainty,lisa_signs,vgg16,0.15,0.005007,0.008717,0.023426,0.398148,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.125,0.0497,0.1027
R2 post-uncertainty,lisa_signs,vgg16,0.16,0.005007,0.008717,0.023426,0.398148,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.125,0.0497,0.1027
R2 post-uncertainty,lisa_signs,vgg16,0.17,0.004828,0.008256,0.022353,0.398148,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.1562,0.1,0.1438
R2 post-uncertainty,lisa_signs,vgg16,0.18,0.004828,0.008256,0.022353,0.398148,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.1562,0.1,0.1438
R2 post-uncertainty,lisa_signs,vgg16,0.19,0.004828,0.008256,0.022353,0.398148,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.1562,0.1,0.1438
R2 post-uncertainty,lisa_signs,vgg16,0.2,0.004649,0.008256,0.022175,0.398148,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.1875,0.1,0.1507
R2 post-uncertainty,lisa_signs,vgg16,0.21,0.004649,0.008256,0.022175,0.388889,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.1875,0.1,0.1507
R2 post-uncertainty,lisa_signs,vgg16,0.22,0.004471,0.008256,0.021996,0.388889,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.2187,0.1,0.1575
R2 post-uncertainty,lisa_signs,vgg16,0.23,0.004471,0.008256,0.021996,0.388889,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.2187,0.1,0.1575
R2 post-uncertainty,lisa_signs,vgg16,0.24,0.004292,0.007797,0.020923,0.388889,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.25,0.15,0.1986
R2 post-uncertainty,lisa_signs,vgg16,0.25,0.004292,0.007797,0.020923,0.37963,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.25,0.15,0.1986
R2 post-uncertainty,lisa_signs,vgg16,0.26,0.004292,0.007797,0.020923,0.37963,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.25,0.15,0.1986
R2 post-uncertainty,lisa_signs,vgg16,0.27,0.004292,0.007797,0.020923,0.37963,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.25,0.15,0.1986
R2 post-uncertainty,lisa_signs,vgg16,0.28,0.003934,0.00688,0.018777,0.37037,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.3125,0.2499,0.2808
R2 post-uncertainty,lisa_signs,vgg16,0.29,0.003934,0.00688,0.018777,0.37037,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.3125,0.2499,0.2808
R2 post-uncertainty,lisa_signs,vgg16,0.3,0.003755,0.006419,0.017704,0.37037,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.3438,0.3002,0.3219
R2 post-uncertainty,lisa_signs,vgg16,0.325,0.003755,0.006419,0.017704,0.361111,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.3438,0.3002,0.3219
R2 post-uncertainty,lisa_signs,vgg16,0.35,0.003577,0.005963,0.016631,0.361111,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.375,0.3499,0.363
R2 post-uncertainty,lisa_signs,vgg16,0.375,0.003577,0.005963,0.016631,0.342593,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.375,0.3499,0.363
R2 post-uncertainty,lisa_signs,vgg16,0.4,0.003577,0.005963,0.016631,0.324074,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.375,0.3499,0.363
R2 post-uncertainty,lisa_signs,vgg16,0.425,0.003398,0.005502,0.015558,0.314815,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.4062,0.4002,0.4041
R2 post-uncertainty,lisa_signs,vgg16,0.45,0.003219,0.005502,0.015379,0.305556,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.4375,0.4002,0.411
R2 post-uncertainty,lisa_signs,vgg16,0.475,0.003219,0.005502,0.015379,0.296296,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.4375,0.4002,0.411
R2 post-uncertainty,lisa_signs,vgg16,0.5,0.00304,0.005046,0.014306,0.277778,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.4688,0.4499,0.4521
R2 post-uncertainty,lisa_signs,vgg16,0.525,0.002682,0.00459,0.012697,0.268519,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.5312,0.4996,0.5137
R2 post-uncertainty,lisa_signs,vgg16,0.55,0.002682,0.00459,0.012697,0.259259,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.5312,0.4996,0.5137
R2 post-uncertainty,lisa_signs,vgg16,0.575,0.002325,0.00459,0.012339,0.25,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.5938,0.4996,0.5274
R2 post-uncertainty,lisa_signs,vgg16,0.6,0.001967,0.00459,0.011445,0.240741,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.6562,0.4996,0.5616
R2 post-uncertainty,lisa_signs,vgg16,0.625,0.001609,0.004129,0.009657,0.240741,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.7187,0.5499,0.6301
R2 post-uncertainty,lisa_signs,vgg16,0.65,0.001431,0.003671,0.008584,0.231481,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.75,0.5998,0.6712
R2 post-uncertainty,lisa_signs,vgg16,0.675,0.001431,0.003671,0.008584,0.222222,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.75,0.5998,0.6712
R2 post-uncertainty,lisa_signs,vgg16,0.7,0.001431,0.003671,0.008584,0.194444,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.75,0.5998,0.6712
R2 post-uncertainty,lisa_signs,vgg16,0.725,0.001073,0.002751,0.006438,0.185185,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.8125,0.7001,0.7534
R2 post-uncertainty,lisa_signs,vgg16,0.75,0.001073,0.002751,0.006438,0.175926,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.8125,0.7001,0.7534
R2 post-uncertainty,lisa_signs,vgg16,0.775,0.000894,0.002293,0.005365,0.157407,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.8438,0.7501,0.7945
R2 post-uncertainty,lisa_signs,vgg16,0.8,0.000894,0.002293,0.005365,0.12963,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.8438,0.7501,0.7945
R2 post-uncertainty,lisa_signs,vgg16,0.825,0.000715,0.001832,0.004292,0.12963,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.875,0.8003,0.8356
R2 post-uncertainty,lisa_signs,vgg16,0.85,0.000358,0.000917,0.002146,0.12037,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.9375,0.9,0.9178
R2 post-uncertainty,lisa_signs,vgg16,0.875,0.000358,0.000917,0.002146,0.101852,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.9375,0.9,0.9178
R2 post-uncertainty,lisa_signs,vgg16,0.9,0.000358,0.000917,0.002146,0.074074,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.9375,0.9,0.9178
R2 post-uncertainty,lisa_signs,vgg16,0.925,0.000358,0.000917,0.002146,0.055556,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.9375,0.9,0.9178
R2 post-uncertainty,lisa_signs,vgg16,0.95,0.000358,0.000917,0.002146,0.037037,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.9375,0.9,0.9178
R2 post-uncertainty,lisa_signs,vgg16,0.975,0.000179,0.000456,0.001073,0.018519,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,0.9688,0.9503,0.9589
R2 post-uncertainty,lisa_signs,vgg16,1.0,0.0,0.0,0.0,0.0,0.005722,0.009173,0.026109,0.462963,727.0,6.7,1864.0,36.0,1.0,1.0,1.0
R2 post-uncertainty,tt100k_signs,convnext_tiny,0.0,0.030112,0.024945,0.100785,0.556575,0.030112,0.024945,0.100785,0.556575,4131.0,103.0,7306.0,218.0,0.0,0.0,0.0
R2 post-uncertainty,tt100k_signs,convnext_tiny,0.01,0.030067,0.024945,0.100739,0.553517,0.030112,0.024945,0.100785,0.556575,4131.0,103.0,7306.0,218.0,0.0015,0.0,0.0005
R2 post-uncertainty,tt100k_signs,convnext_tiny,0.02,0.029838,0.024784,0.100055,0.551988,0.030112,0.024945,0.100785,0.556575,4131.0,103.0,7306.0,218.0,0.0091,0.0065,0.0072
R2 post-uncertainty,tt100k_signs,convnext_tiny,0.03,0.02961,0.024461,0.098914,0.550459,0.030112,0.024945,0.100785,0.556575,4131.0,103.0,7306.0,218.0,0.0167,0.0194,0.0186
R2 post-uncertainty,tt100k_signs,convnext_tiny,0.04,0.029565,0.02438,0.09864,0.545872,0.030112,0.024945,0.100785,0.556575,4131.0,103.0,7306.0,218.0,0.0182,0.0226,0.0213
R2 post-uncertainty,tt100k_signs,convnext_tiny,0.05,0.029428,0.0243,0.098275,0.544343,0.030112,0.024945,0.100785,0.556575,4131.0,103.0,7306.0,218.0,0.0227,0.0259,0.0249
R2 post-uncertainty,tt100k_signs,convnext_tiny,0.06,0.029108,0.023976,0.097044,0.544343,0.030112,0.024945,0.100785,0.556575,4131.0,103.0,7306.0,218.0,0.0333,0.0388,0.0371
R2 post-uncertainty,tt100k_signs,convnext_tiny,0.07,0.028789,0.023896,0.096496,0.542813,0.030112,0.024945,0.100785,0.556575,4131.0,103.0,7306.0,218.0,0.0439,0.0421,0.0426
R2 post-uncertainty,tt100k_signs,convnext_tiny,0.08,0.02847,0.023573,0.095264,0.539755,0.030112,0.024945,0.100785,0.556575,4131.0,103.0,7306.0,218.0,0.0545,0.055,0.0548
R2 post-uncertainty,tt100k_signs,convnext_tiny,0.09,0.028379,0.023493,0.094945,0.53211,0.030112,0.024945,0.100785,0.556575,4131.0,103.0,7306.0,218.0,0.0576,0.0582,0.0579
R2 post-uncertainty,tt100k_signs,convnext_tiny,0.1,0.028059,0.023009,0.093257,0.525994,0.030112,0.024945,0.100785,0.556575,4131.0,103.0,7306.0,218.0,0.0682,0.0776,0.0747
R2 post-uncertainty,tt100k_signs,convnext_tiny,0.11,0.027785,0.022928,0.092755,0.522936,0.030112,0.024945,0.100785,0.556575,4131.0,103.0,7306.0,218.0,0.0773,0.0809,0.0797
R2 post-uncertainty,tt100k_signs,convnext_tiny,0.12,0.027512,0.022605,0.091569,0.521407,0.030112,0.024945,0.100785,0.556575,4131.0,103.0,7306.0,218.0,0.0864,0.0938,0.0914
R2 post-uncertainty,tt100k_signs,convnext_tiny,0.13,0.027101,0.022282,0.090245,0.521407,0.030112,0.024945,0.100785,0.556575,4131.0,103.0,7306.0,218.0,0.1,0.1068,0.1046
R2 post-uncertainty,tt100k_signs,convnext_tiny,0.14,0.026782,0.02204,0.08915,0.519878,0.030112,0.024945,0.100785,0.556575,4131.0,103.0,7306.0,218.0,0.1106,0.1165,0.1154
R2 post-uncertainty,tt100k_signs,convnext_tiny,0.15,0.026508,0.021555,0.087508,0.51682,0.030112,0.024945,0.100785,0.556575,4131.0,103.0,7306.0,218.0,0.1197,0.1359,0.1317
R2 post-uncertainty,tt100k_signs,convnext_tiny,0.16,0.02628,0.021232,0.086367,0.510703,0.030112,0.024945,0.100785,0.556575,4131.0,103.0,7306.0,218.0,0.1273,0.1488,0.1431
R2 post-uncertainty,tt100k_signs,convnext_tiny,0.17,0.02596,0.021071,0.085592,0.509174,0.030112,0.024945,0.100785,0.556575,4131.0,103.0,7306.0,218.0,0.1379,0.1553,0.1507
R2 post-uncertainty,tt100k_signs,convnext_tiny,0.18,0.025595,0.020585,0.083858,0.509174,0.030112,0.024945,0.100785,0.556575,4131.0,103.0,7306.0,218.0,0.15,0.1748,0.1679
R2 post-uncertainty,tt100k_signs,convnext_tiny,0.19,0.025276,0.020101,0.08217,0.507645,0.030112,0.024945,0.100785,0.556575,4131.0,103.0,7306.0,218.0,0.1606,0.1942,0.1847
R2 post-uncertainty,tt100k_signs,convnext_tiny,0.2,0.02482,0.019617,0.080345,0.506116,0.030112,0.024945,0.100785,0.556575,4131.0,103.0,7306.0,218.0,0.1758,0.2136,0.2028
R2 post-uncertainty,tt100k_signs,convnext_tiny,0.21,0.024455,0.019133,0.078611,0.503058,0.030112,0.024945,0.100785,0.556575,4131.0,103.0,7306.0,218.0,0.1879,0.233,0.22
