gate,dataset,backbone,q,Reg,CReg,Risk,RR_held,Reg_base,CReg_base,Risk_base,RR_base,n_crit,n_creg,n_clean,n_held,frac_Reg_removed,frac_CReg_removed,frac_Risk_removed
DPGate,gtsrb,vgg16,0.475,0.0,0.0,0.0,0.450877,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,1.0,1.0,1.0
DPGate,gtsrb,vgg16,0.5,0.0,0.0,0.0,0.429825,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,1.0,1.0,1.0
DPGate,gtsrb,vgg16,0.525,0.0,0.0,0.0,0.407018,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,1.0,1.0,1.0
DPGate,gtsrb,vgg16,0.55,0.0,0.0,0.0,0.387719,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,1.0,1.0,1.0
DPGate,gtsrb,vgg16,0.575,0.0,0.0,0.0,0.368421,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,1.0,1.0,1.0
DPGate,gtsrb,vgg16,0.6,0.0,0.0,0.0,0.347368,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,1.0,1.0,1.0
DPGate,gtsrb,vgg16,0.625,0.0,0.0,0.0,0.32807,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,1.0,1.0,1.0
DPGate,gtsrb,vgg16,0.65,0.0,0.0,0.0,0.308772,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,1.0,1.0,1.0
DPGate,gtsrb,vgg16,0.675,0.0,0.0,0.0,0.287719,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,1.0,1.0,1.0
DPGate,gtsrb,vgg16,0.7,0.0,0.0,0.0,0.264912,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,1.0,1.0,1.0
DPGate,gtsrb,vgg16,0.725,0.0,0.0,0.0,0.24386,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,1.0,1.0,1.0
DPGate,gtsrb,vgg16,0.75,0.0,0.0,0.0,0.222807,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,1.0,1.0,1.0
DPGate,gtsrb,vgg16,0.775,0.0,0.0,0.0,0.201754,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,1.0,1.0,1.0
DPGate,gtsrb,vgg16,0.8,0.0,0.0,0.0,0.178947,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,1.0,1.0,1.0
DPGate,gtsrb,vgg16,0.825,0.0,0.0,0.0,0.159649,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,1.0,1.0,1.0
DPGate,gtsrb,vgg16,0.85,0.0,0.0,0.0,0.136842,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,1.0,1.0,1.0
DPGate,gtsrb,vgg16,0.875,0.0,0.0,0.0,0.114035,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,1.0,1.0,1.0
DPGate,gtsrb,vgg16,0.9,0.0,0.0,0.0,0.091228,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,1.0,1.0,1.0
DPGate,gtsrb,vgg16,0.925,0.0,0.0,0.0,0.070175,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,1.0,1.0,1.0
DPGate,gtsrb,vgg16,0.95,0.0,0.0,0.0,0.047368,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,1.0,1.0,1.0
DPGate,gtsrb,vgg16,0.975,0.0,0.0,0.0,0.024561,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,1.0,1.0,1.0
DPGate,gtsrb,vgg16,1.0,0.0,0.0,0.0,0.0,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,1.0,1.0,1.0
DPGate,lisa_signs,convnext_tiny,0.0,0.002106,0.002708,0.007899,0.464286,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,0.0,0.0,0.0
DPGate,lisa_signs,convnext_tiny,0.01,0.001843,0.002044,0.006319,0.428571,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,0.125,0.2452,0.2
DPGate,lisa_signs,convnext_tiny,0.02,0.001843,0.002044,0.006319,0.428571,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,0.125,0.2452,0.2
DPGate,lisa_signs,convnext_tiny,0.03,0.001843,0.002044,0.006319,0.428571,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,0.125,0.2452,0.2
DPGate,lisa_signs,convnext_tiny,0.04,0.001843,0.002044,0.006319,0.428571,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,0.125,0.2452,0.2
DPGate,lisa_signs,convnext_tiny,0.05,0.001843,0.002044,0.006319,0.428571,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,0.125,0.2452,0.2
DPGate,lisa_signs,convnext_tiny,0.06,0.001843,0.002044,0.006319,0.428571,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,0.125,0.2452,0.2
DPGate,lisa_signs,convnext_tiny,0.07,0.001843,0.002044,0.006319,0.428571,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,0.125,0.2452,0.2
DPGate,lisa_signs,convnext_tiny,0.08,0.001843,0.002044,0.006319,0.428571,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,0.125,0.2452,0.2
DPGate,lisa_signs,convnext_tiny,0.09,0.00158,0.002044,0.005529,0.428571,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,0.25,0.2452,0.3
DPGate,lisa_signs,convnext_tiny,0.1,0.00158,0.002044,0.005529,0.428571,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,0.25,0.2452,0.3
DPGate,lisa_signs,convnext_tiny,0.11,0.00158,0.002044,0.005529,0.428571,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,0.25,0.2452,0.3
DPGate,lisa_signs,convnext_tiny,0.12,0.00158,0.002044,0.005529,0.428571,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,0.25,0.2452,0.3
DPGate,lisa_signs,convnext_tiny,0.13,0.00158,0.002044,0.005529,0.428571,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,0.25,0.2452,0.3
DPGate,lisa_signs,convnext_tiny,0.14,0.00158,0.002044,0.005529,0.428571,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,0.25,0.2452,0.3
DPGate,lisa_signs,convnext_tiny,0.15,0.00158,0.002044,0.005529,0.428571,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,0.25,0.2452,0.3
DPGate,lisa_signs,convnext_tiny,0.16,0.00158,0.002044,0.005529,0.428571,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,0.25,0.2452,0.3
DPGate,lisa_signs,convnext_tiny,0.17,0.001316,0.001362,0.003949,0.428571,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,0.375,0.4968,0.5
DPGate,lisa_signs,convnext_tiny,0.18,0.001316,0.001362,0.003949,0.428571,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,0.375,0.4968,0.5
DPGate,lisa_signs,convnext_tiny,0.19,0.001316,0.001362,0.003949,0.428571,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,0.375,0.4968,0.5
DPGate,lisa_signs,convnext_tiny,0.2,0.001316,0.001362,0.003949,0.428571,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,0.375,0.4968,0.5
DPGate,lisa_signs,convnext_tiny,0.21,0.001316,0.001362,0.003949,0.428571,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,0.375,0.4968,0.5
DPGate,lisa_signs,convnext_tiny,0.22,0.001316,0.001362,0.003949,0.428571,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,0.375,0.4968,0.5
DPGate,lisa_signs,convnext_tiny,0.23,0.001316,0.001362,0.003949,0.428571,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,0.375,0.4968,0.5
DPGate,lisa_signs,convnext_tiny,0.24,0.001316,0.001362,0.003949,0.428571,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,0.375,0.4968,0.5
DPGate,lisa_signs,convnext_tiny,0.25,0.001316,0.001362,0.003949,0.357143,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,0.375,0.4968,0.5
DPGate,lisa_signs,convnext_tiny,0.26,0.001316,0.001362,0.003949,0.357143,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,0.375,0.4968,0.5
DPGate,lisa_signs,convnext_tiny,0.27,0.001316,0.001362,0.003949,0.357143,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,0.375,0.4968,0.5
DPGate,lisa_signs,convnext_tiny,0.28,0.001316,0.001362,0.003949,0.357143,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,0.375,0.4968,0.5
DPGate,lisa_signs,convnext_tiny,0.29,0.001316,0.001362,0.003949,0.357143,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,0.375,0.4968,0.5
DPGate,lisa_signs,convnext_tiny,0.3,0.001316,0.001362,0.003949,0.357143,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,0.375,0.4968,0.5
DPGate,lisa_signs,convnext_tiny,0.325,0.001316,0.001362,0.003949,0.357143,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,0.375,0.4968,0.5
DPGate,lisa_signs,convnext_tiny,0.35,0.001053,0.001362,0.003686,0.357143,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,0.5,0.4968,0.5333
DPGate,lisa_signs,convnext_tiny,0.375,0.001053,0.001362,0.003686,0.321429,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,0.5,0.4968,0.5333
DPGate,lisa_signs,convnext_tiny,0.4,0.001053,0.001362,0.003686,0.321429,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,0.5,0.4968,0.5333
DPGate,lisa_signs,convnext_tiny,0.425,0.00079,0.000681,0.002106,0.321429,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,0.625,0.7484,0.7333
DPGate,lisa_signs,convnext_tiny,0.45,0.00079,0.000681,0.002106,0.321429,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,0.625,0.7484,0.7333
DPGate,lisa_signs,convnext_tiny,0.475,0.00079,0.000681,0.002106,0.321429,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,0.625,0.7484,0.7333
DPGate,lisa_signs,convnext_tiny,0.5,0.000527,0.0,0.000527,0.285714,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,0.75,1.0,0.9333
DPGate,lisa_signs,convnext_tiny,0.525,0.000527,0.0,0.000527,0.285714,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,0.75,1.0,0.9333
DPGate,lisa_signs,convnext_tiny,0.55,0.000527,0.0,0.000527,0.285714,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,0.75,1.0,0.9333
DPGate,lisa_signs,convnext_tiny,0.575,0.000527,0.0,0.000527,0.285714,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,0.75,1.0,0.9333
DPGate,lisa_signs,convnext_tiny,0.6,0.000527,0.0,0.000527,0.25,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,0.75,1.0,0.9333
DPGate,lisa_signs,convnext_tiny,0.625,0.000527,0.0,0.000527,0.214286,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,0.75,1.0,0.9333
DPGate,lisa_signs,convnext_tiny,0.65,0.000527,0.0,0.000527,0.214286,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,0.75,1.0,0.9333
DPGate,lisa_signs,convnext_tiny,0.675,0.000263,0.0,0.000263,0.214286,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,0.875,1.0,0.9667
DPGate,lisa_signs,convnext_tiny,0.7,0.000263,0.0,0.000263,0.214286,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,0.875,1.0,0.9667
DPGate,lisa_signs,convnext_tiny,0.725,0.000263,0.0,0.000263,0.214286,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,0.875,1.0,0.9667
DPGate,lisa_signs,convnext_tiny,0.75,0.000263,0.0,0.000263,0.142857,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,0.875,1.0,0.9667
DPGate,lisa_signs,convnext_tiny,0.775,0.000263,0.0,0.000263,0.142857,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,0.875,1.0,0.9667
DPGate,lisa_signs,convnext_tiny,0.8,0.000263,0.0,0.000263,0.142857,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,0.875,1.0,0.9667
DPGate,lisa_signs,convnext_tiny,0.825,0.000263,0.0,0.000263,0.142857,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,0.875,1.0,0.9667
DPGate,lisa_signs,convnext_tiny,0.85,0.000263,0.0,0.000263,0.107143,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,0.875,1.0,0.9667
DPGate,lisa_signs,convnext_tiny,0.875,0.0,0.0,0.0,0.107143,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,1.0,1.0,1.0
DPGate,lisa_signs,convnext_tiny,0.9,0.0,0.0,0.0,0.107143,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,1.0,1.0,1.0
DPGate,lisa_signs,convnext_tiny,0.925,0.0,0.0,0.0,0.071429,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,1.0,1.0,1.0
DPGate,lisa_signs,convnext_tiny,0.95,0.0,0.0,0.0,0.071429,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,1.0,1.0,1.0
DPGate,lisa_signs,convnext_tiny,0.975,0.0,0.0,0.0,0.071429,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,1.0,1.0,1.0
DPGate,lisa_signs,convnext_tiny,1.0,0.0,0.0,0.0,0.0,0.002106,0.002708,0.007899,0.464286,743.5,2.0,1899.0,14.0,1.0,1.0,1.0
DPGate,lisa_signs,vgg16,0.0,0.001609,0.002736,0.00912,0.305556,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,0.0,0.0,0.0
DPGate,lisa_signs,vgg16,0.01,0.001073,0.002736,0.006438,0.305556,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,0.3333,0.0,0.2941
DPGate,lisa_signs,vgg16,0.02,0.001073,0.002736,0.006438,0.305556,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,0.3333,0.0,0.2941
DPGate,lisa_signs,vgg16,0.03,0.001073,0.002736,0.006438,0.305556,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,0.3333,0.0,0.2941
DPGate,lisa_signs,vgg16,0.04,0.001073,0.002736,0.006438,0.305556,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,0.3333,0.0,0.2941
DPGate,lisa_signs,vgg16,0.05,0.001073,0.002736,0.006438,0.305556,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,0.3333,0.0,0.2941
DPGate,lisa_signs,vgg16,0.06,0.000536,0.001368,0.003219,0.305556,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,0.6667,0.5,0.6471
DPGate,lisa_signs,vgg16,0.07,0.000536,0.001368,0.003219,0.305556,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,0.6667,0.5,0.6471
DPGate,lisa_signs,vgg16,0.08,0.000536,0.001368,0.003219,0.305556,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,0.6667,0.5,0.6471
DPGate,lisa_signs,vgg16,0.09,0.000536,0.001368,0.003219,0.305556,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,0.6667,0.5,0.6471
DPGate,lisa_signs,vgg16,0.1,0.000536,0.001368,0.003219,0.305556,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,0.6667,0.5,0.6471
DPGate,lisa_signs,vgg16,0.11,0.000536,0.001368,0.003219,0.305556,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,0.6667,0.5,0.6471
DPGate,lisa_signs,vgg16,0.12,0.000536,0.001368,0.003219,0.277778,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,0.6667,0.5,0.6471
DPGate,lisa_signs,vgg16,0.13,0.000536,0.001368,0.003219,0.277778,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,0.6667,0.5,0.6471
DPGate,lisa_signs,vgg16,0.14,0.000536,0.001368,0.003219,0.277778,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,0.6667,0.5,0.6471
DPGate,lisa_signs,vgg16,0.15,0.000536,0.001368,0.003219,0.277778,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,0.6667,0.5,0.6471
DPGate,lisa_signs,vgg16,0.16,0.000536,0.001368,0.003219,0.277778,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,0.6667,0.5,0.6471
DPGate,lisa_signs,vgg16,0.17,0.000536,0.001368,0.003219,0.277778,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,0.6667,0.5,0.6471
DPGate,lisa_signs,vgg16,0.18,0.000536,0.001368,0.003219,0.277778,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,0.6667,0.5,0.6471
DPGate,lisa_signs,vgg16,0.19,0.000536,0.001368,0.003219,0.277778,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,0.6667,0.5,0.6471
DPGate,lisa_signs,vgg16,0.2,0.000536,0.001368,0.003219,0.277778,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,0.6667,0.5,0.6471
DPGate,lisa_signs,vgg16,0.21,0.000536,0.001368,0.003219,0.277778,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,0.6667,0.5,0.6471
DPGate,lisa_signs,vgg16,0.22,0.000536,0.001368,0.003219,0.277778,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,0.6667,0.5,0.6471
DPGate,lisa_signs,vgg16,0.23,0.000536,0.001368,0.003219,0.277778,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,0.6667,0.5,0.6471
DPGate,lisa_signs,vgg16,0.24,0.000536,0.001368,0.003219,0.277778,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,0.6667,0.5,0.6471
DPGate,lisa_signs,vgg16,0.25,0.000536,0.001368,0.003219,0.277778,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,0.6667,0.5,0.6471
DPGate,lisa_signs,vgg16,0.26,0.000536,0.001368,0.003219,0.277778,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,0.6667,0.5,0.6471
DPGate,lisa_signs,vgg16,0.27,0.000536,0.001368,0.003219,0.277778,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,0.6667,0.5,0.6471
DPGate,lisa_signs,vgg16,0.28,0.0,0.0,0.0,0.277778,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,1.0,1.0,1.0
DPGate,lisa_signs,vgg16,0.29,0.0,0.0,0.0,0.277778,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,1.0,1.0,1.0
DPGate,lisa_signs,vgg16,0.3,0.0,0.0,0.0,0.277778,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,1.0,1.0,1.0
DPGate,lisa_signs,vgg16,0.325,0.0,0.0,0.0,0.277778,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,1.0,1.0,1.0
DPGate,lisa_signs,vgg16,0.35,0.0,0.0,0.0,0.277778,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,1.0,1.0,1.0
DPGate,lisa_signs,vgg16,0.375,0.0,0.0,0.0,0.277778,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,1.0,1.0,1.0
DPGate,lisa_signs,vgg16,0.4,0.0,0.0,0.0,0.25,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,1.0,1.0,1.0
DPGate,lisa_signs,vgg16,0.425,0.0,0.0,0.0,0.25,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,1.0,1.0,1.0
DPGate,lisa_signs,vgg16,0.45,0.0,0.0,0.0,0.222222,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,1.0,1.0,1.0
DPGate,lisa_signs,vgg16,0.475,0.0,0.0,0.0,0.222222,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,1.0,1.0,1.0
DPGate,lisa_signs,vgg16,0.5,0.0,0.0,0.0,0.222222,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,1.0,1.0,1.0
DPGate,lisa_signs,vgg16,0.525,0.0,0.0,0.0,0.222222,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,1.0,1.0,1.0
DPGate,lisa_signs,vgg16,0.55,0.0,0.0,0.0,0.222222,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,1.0,1.0,1.0
DPGate,lisa_signs,vgg16,0.575,0.0,0.0,0.0,0.194444,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,1.0,1.0,1.0
DPGate,lisa_signs,vgg16,0.6,0.0,0.0,0.0,0.194444,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,1.0,1.0,1.0
DPGate,lisa_signs,vgg16,0.625,0.0,0.0,0.0,0.194444,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,1.0,1.0,1.0
DPGate,lisa_signs,vgg16,0.65,0.0,0.0,0.0,0.194444,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,1.0,1.0,1.0
DPGate,lisa_signs,vgg16,0.675,0.0,0.0,0.0,0.166667,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,1.0,1.0,1.0
DPGate,lisa_signs,vgg16,0.7,0.0,0.0,0.0,0.166667,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,1.0,1.0,1.0
DPGate,lisa_signs,vgg16,0.725,0.0,0.0,0.0,0.138889,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,1.0,1.0,1.0
DPGate,lisa_signs,vgg16,0.75,0.0,0.0,0.0,0.138889,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,1.0,1.0,1.0
DPGate,lisa_signs,vgg16,0.775,0.0,0.0,0.0,0.138889,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,1.0,1.0,1.0
DPGate,lisa_signs,vgg16,0.8,0.0,0.0,0.0,0.111111,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,1.0,1.0,1.0
DPGate,lisa_signs,vgg16,0.825,0.0,0.0,0.0,0.111111,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,1.0,1.0,1.0
DPGate,lisa_signs,vgg16,0.85,0.0,0.0,0.0,0.083333,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,1.0,1.0,1.0
DPGate,lisa_signs,vgg16,0.875,0.0,0.0,0.0,0.083333,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,1.0,1.0,1.0
DPGate,lisa_signs,vgg16,0.9,0.0,0.0,0.0,0.055556,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,1.0,1.0,1.0
DPGate,lisa_signs,vgg16,0.925,0.0,0.0,0.0,0.055556,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,1.0,1.0,1.0
DPGate,lisa_signs,vgg16,0.95,0.0,0.0,0.0,0.027778,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,1.0,1.0,1.0
DPGate,lisa_signs,vgg16,0.975,0.0,0.0,0.0,0.027778,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,1.0,1.0,1.0
DPGate,lisa_signs,vgg16,1.0,0.0,0.0,0.0,0.0,0.001609,0.002736,0.00912,0.305556,731.0,2.0,1864.0,36.0,1.0,1.0,1.0
DPGate,tt100k_signs,convnext_tiny,0.0,0.009216,0.004119,0.021033,0.318043,0.009216,0.004119,0.021033,0.318043,4131.0,17.0,7306.0,218.0,0.0,0.0,0.0
DPGate,tt100k_signs,convnext_tiny,0.01,0.008942,0.003957,0.020303,0.318043,0.009216,0.004119,0.021033,0.318043,4131.0,17.0,7306.0,218.0,0.0297,0.0393,0.0347
DPGate,tt100k_signs,convnext_tiny,0.02,0.008714,0.003957,0.020075,0.318043,0.009216,0.004119,0.021033,0.318043,4131.0,17.0,7306.0,218.0,0.0545,0.0393,0.0456
DPGate,tt100k_signs,convnext_tiny,0.03,0.008532,0.003877,0.019664,0.318043,0.009216,0.004119,0.021033,0.318043,4131.0,17.0,7306.0,218.0,0.0743,0.0588,0.0651
DPGate,tt100k_signs,convnext_tiny,0.04,0.008304,0.003877,0.019436,0.318043,0.009216,0.004119,0.021033,0.318043,4131.0,17.0,7306.0,218.0,0.099,0.0588,0.0759
DPGate,tt100k_signs,convnext_tiny,0.05,0.008076,0.003796,0.01898,0.318043,0.009216,0.004119,0.021033,0.318043,4131.0,17.0,7306.0,218.0,0.1238,0.0784,0.0976
DPGate,tt100k_signs,convnext_tiny,0.06,0.007893,0.003796,0.018797,0.318043,0.009216,0.004119,0.021033,0.318043,4131.0,17.0,7306.0,218.0,0.1436,0.0784,0.1063
DPGate,tt100k_signs,convnext_tiny,0.07,0.007665,0.003715,0.018341,0.318043,0.009216,0.004119,0.021033,0.318043,4131.0,17.0,7306.0,218.0,0.1683,0.098,0.128
DPGate,tt100k_signs,convnext_tiny,0.08,0.007437,0.003715,0.018113,0.318043,0.009216,0.004119,0.021033,0.318043,4131.0,17.0,7306.0,218.0,0.1931,0.098,0.1388
DPGate,tt100k_signs,convnext_tiny,0.09,0.0073,0.003634,0.017748,0.318043,0.009216,0.004119,0.021033,0.318043,4131.0,17.0,7306.0,218.0,0.2079,0.1177,0.1562
DPGate,tt100k_signs,convnext_tiny,0.1,0.007026,0.003634,0.017474,0.318043,0.009216,0.004119,0.021033,0.318043,4131.0,17.0,7306.0,218.0,0.2376,0.1177,0.1692
DPGate,tt100k_signs,convnext_tiny,0.11,0.006889,0.003634,0.017337,0.318043,0.009216,0.004119,0.021033,0.318043,4131.0,17.0,7306.0,218.0,0.2525,0.1177,0.1757
