method,setting,seed,kind,true_class,n_events,n_pool
Always Patch (ungated),gtsrb/resnet50,101,repair,36,2,4
Always Patch (ungated),gtsrb/resnet50,101,repair,40,0,1
Always Patch (ungated),gtsrb/resnet50,101,regression,0,0,48
Always Patch (ungated),gtsrb/resnet50,101,regression,1,0,571
Always Patch (ungated),gtsrb/resnet50,101,regression,2,4,615
Always Patch (ungated),gtsrb/resnet50,101,regression,3,2,358
Always Patch (ungated),gtsrb/resnet50,101,regression,4,0,519
Always Patch (ungated),gtsrb/resnet50,101,regression,5,7,507
Always Patch (ungated),gtsrb/resnet50,101,regression,6,0,117
Always Patch (ungated),gtsrb/resnet50,101,regression,7,0,348
Always Patch (ungated),gtsrb/resnet50,101,regression,8,4,354
Always Patch (ungated),gtsrb/resnet50,101,regression,9,3,365
Always Patch (ungated),gtsrb/resnet50,101,regression,10,0,514
Always Patch (ungated),gtsrb/resnet50,101,regression,11,0,309
Always Patch (ungated),gtsrb/resnet50,101,regression,12,0,546
Always Patch (ungated),gtsrb/resnet50,101,regression,13,0,588
Always Patch (ungated),gtsrb/resnet50,101,regression,14,0,218
Always Patch (ungated),gtsrb/resnet50,101,regression,15,0,161
Always Patch (ungated),gtsrb/resnet50,101,regression,16,0,125
Always Patch (ungated),gtsrb/resnet50,101,regression,17,0,306
Always Patch (ungated),gtsrb/resnet50,101,regression,18,0,310
Always Patch (ungated),gtsrb/resnet50,101,regression,19,0,46
Always Patch (ungated),gtsrb/resnet50,101,regression,20,0,75
Always Patch (ungated),gtsrb/resnet50,101,regression,21,0,72
Always Patch (ungated),gtsrb/resnet50,101,regression,22,0,97
Always Patch (ungated),gtsrb/resnet50,101,regression,23,0,124
Always Patch (ungated),gtsrb/resnet50,101,regression,24,0,63
Always Patch (ungated),gtsrb/resnet50,101,regression,25,0,362
Always Patch (ungated),gtsrb/resnet50,101,regression,26,1,145
Always Patch (ungated),gtsrb/resnet50,101,regression,27,26,44
Always Patch (ungated),gtsrb/resnet50,101,regression,28,0,116
Always Patch (ungated),gtsrb/resnet50,101,regression,29,0,73
Always Patch (ungated),gtsrb/resnet50,101,regression,30,6,113
Always Patch (ungated),gtsrb/resnet50,101,regression,31,0,218
Always Patch (ungated),gtsrb/resnet50,101,regression,32,0,50
Always Patch (ungated),gtsrb/resnet50,101,regression,33,5,163
Always Patch (ungated),gtsrb/resnet50,101,regression,34,0,102
Always Patch (ungated),gtsrb/resnet50,101,regression,35,3,323
Always Patch (ungated),gtsrb/resnet50,101,regression,36,0,96
Always Patch (ungated),gtsrb/resnet50,101,regression,37,0,49
Always Patch (ungated),gtsrb/resnet50,101,regression,38,5,566
Always Patch (ungated),gtsrb/resnet50,101,regression,39,0,65
Always Patch (ungated),gtsrb/resnet50,101,regression,40,0,71
Always Patch (ungated),gtsrb/resnet50,101,regression,41,0,46
Always Patch (ungated),gtsrb/resnet50,101,regression,42,0,69
Always Patch (ungated),gtsrb/resnet50,202,repair,3,0,2
Always Patch (ungated),gtsrb/resnet50,202,repair,4,1,1
Always Patch (ungated),gtsrb/resnet50,202,repair,6,0,2
Always Patch (ungated),gtsrb/resnet50,202,repair,7,0,1
Always Patch (ungated),gtsrb/resnet50,202,repair,8,0,3
Always Patch (ungated),gtsrb/resnet50,202,repair,9,0,1
Always Patch (ungated),gtsrb/resnet50,202,repair,10,3,3
Always Patch (ungated),gtsrb/resnet50,202,repair,11,4,5
Always Patch (ungated),gtsrb/resnet50,202,repair,12,1,1
Always Patch (ungated),gtsrb/resnet50,202,repair,13,1,1
Always Patch (ungated),gtsrb/resnet50,202,repair,15,2,3
Always Patch (ungated),gtsrb/resnet50,202,repair,18,5,7
Always Patch (ungated),gtsrb/resnet50,202,repair,22,0,1
Always Patch (ungated),gtsrb/resnet50,202,repair,24,6,6
Always Patch (ungated),gtsrb/resnet50,202,repair,25,3,5
Always Patch (ungated),gtsrb/resnet50,202,repair,26,1,1
Always Patch (ungated),gtsrb/resnet50,202,repair,33,1,1
Always Patch (ungated),gtsrb/resnet50,202,repair,36,2,2
Always Patch (ungated),gtsrb/resnet50,202,repair,40,0,1
Always Patch (ungated),gtsrb/resnet50,202,repair,41,0,1
Always Patch (ungated),gtsrb/resnet50,202,regression,0,0,47
Always Patch (ungated),gtsrb/resnet50,202,regression,1,0,597
Always Patch (ungated),gtsrb/resnet50,202,regression,2,4,599
Always Patch (ungated),gtsrb/resnet50,202,regression,3,0,371
Always Patch (ungated),gtsrb/resnet50,202,regression,4,0,528
Always Patch (ungated),gtsrb/resnet50,202,regression,5,7,507
Always Patch (ungated),gtsrb/resnet50,202,regression,6,0,121
Always Patch (ungated),gtsrb/resnet50,202,regression,7,0,347
Always Patch (ungated),gtsrb/resnet50,202,regression,8,0,347
Always Patch (ungated),gtsrb/resnet50,202,regression,9,0,386
Always Patch (ungated),gtsrb/resnet50,202,regression,10,0,514
Always Patch (ungated),gtsrb/resnet50,202,regression,11,0,322
Always Patch (ungated),gtsrb/resnet50,202,regression,12,0,557
Always Patch (ungated),gtsrb/resnet50,202,regression,13,0,591
Always Patch (ungated),gtsrb/resnet50,202,regression,14,0,214
Always Patch (ungated),gtsrb/resnet50,202,regression,15,0,161
Always Patch (ungated),gtsrb/resnet50,202,regression,16,0,121
Always Patch (ungated),gtsrb/resnet50,202,regression,17,0,292
Always Patch (ungated),gtsrb/resnet50,202,regression,18,0,296
Always Patch (ungated),gtsrb/resnet50,202,regression,19,0,45
Always Patch (ungated),gtsrb/resnet50,202,regression,20,0,69
Always Patch (ungated),gtsrb/resnet50,202,regression,21,0,76
Always Patch (ungated),gtsrb/resnet50,202,regression,22,0,99
Always Patch (ungated),gtsrb/resnet50,202,regression,23,0,125
Always Patch (ungated),gtsrb/resnet50,202,regression,24,0,67
Always Patch (ungated),gtsrb/resnet50,202,regression,25,0,362
Always Patch (ungated),gtsrb/resnet50,202,regression,26,0,141
Always Patch (ungated),gtsrb/resnet50,202,regression,27,0,46
Always Patch (ungated),gtsrb/resnet50,202,regression,28,0,118
Always Patch (ungated),gtsrb/resnet50,202,regression,29,0,71
Always Patch (ungated),gtsrb/resnet50,202,regression,30,5,116
Always Patch (ungated),gtsrb/resnet50,202,regression,31,0,216
Always Patch (ungated),gtsrb/resnet50,202,regression,32,0,45
Always Patch (ungated),gtsrb/resnet50,202,regression,33,0,166
Always Patch (ungated),gtsrb/resnet50,202,regression,34,0,97
Always Patch (ungated),gtsrb/resnet50,202,regression,35,11,308
Always Patch (ungated),gtsrb/resnet50,202,regression,36,0,89
Always Patch (ungated),gtsrb/resnet50,202,regression,37,0,48
Always Patch (ungated),gtsrb/resnet50,202,regression,38,2,540
Always Patch (ungated),gtsrb/resnet50,202,regression,39,0,77
Always Patch (ungated),gtsrb/resnet50,202,regression,40,0,71
Always Patch (ungated),gtsrb/resnet50,202,regression,41,2,42
Always Patch (ungated),gtsrb/resnet50,202,regression,42,0,75
Always Patch (ungated),gtsrb/resnet50,303,repair,3,1,3
Always Patch (ungated),gtsrb/resnet50,303,repair,4,0,2
Always Patch (ungated),gtsrb/resnet50,303,repair,6,0,1
Always Patch (ungated),gtsrb/resnet50,303,repair,8,0,3
Always Patch (ungated),gtsrb/resnet50,303,repair,9,0,1
Always Patch (ungated),gtsrb/resnet50,303,repair,10,3,3
Always Patch (ungated),gtsrb/resnet50,303,repair,11,7,7
Always Patch (ungated),gtsrb/resnet50,303,repair,12,1,1
Always Patch (ungated),gtsrb/resnet50,303,repair,13,1,1
Always Patch (ungated),gtsrb/resnet50,303,repair,15,0,5
Always Patch (ungated),gtsrb/resnet50,303,repair,18,5,5
Always Patch (ungated),gtsrb/resnet50,303,repair,22,0,1
Always Patch (ungated),gtsrb/resnet50,303,repair,23,1,1
Always Patch (ungated),gtsrb/resnet50,303,repair,24,2,2
Always Patch (ungated),gtsrb/resnet50,303,repair,25,4,4
Always Patch (ungated),gtsrb/resnet50,303,repair,26,1,1
Always Patch (ungated),gtsrb/resnet50,303,repair,36,3,3
Always Patch (ungated),gtsrb/resnet50,303,repair,37,0,1
Always Patch (ungated),gtsrb/resnet50,303,repair,40,0,2
Always Patch (ungated),gtsrb/resnet50,303,repair,41,0,1
Always Patch (ungated),gtsrb/resnet50,303,regression,0,0,50
Always Patch (ungated),gtsrb/resnet50,303,regression,1,0,583
Always Patch (ungated),gtsrb/resnet50,303,regression,2,4,601
Always Patch (ungated),gtsrb/resnet50,303,regression,3,0,342
Always Patch (ungated),gtsrb/resnet50,303,regression,4,0,530
Always Patch (ungated),gtsrb/resnet50,303,regression,5,2,507
Always Patch (ungated),gtsrb/resnet50,303,regression,6,0,111
Always Patch (ungated),gtsrb/resnet50,303,regression,7,0,351
Always Patch (ungated),gtsrb/resnet50,303,regression,8,7,352
Always Patch (ungated),gtsrb/resnet50,303,regression,9,0,384
Always Patch (ungated),gtsrb/resnet50,303,regression,10,0,536
Always Patch (ungated),gtsrb/resnet50,303,regression,11,0,307
Always Patch (ungated),gtsrb/resnet50,303,regression,12,0,544
Always Patch (ungated),gtsrb/resnet50,303,regression,13,0,564
Always Patch (ungated),gtsrb/resnet50,303,regression,14,0,224
Always Patch (ungated),gtsrb/resnet50,303,regression,15,16,164
Always Patch (ungated),gtsrb/resnet50,303,regression,16,0,124
Always Patch (ungated),gtsrb/resnet50,303,regression,17,0,289
Always Patch (ungated),gtsrb/resnet50,303,regression,18,0,287
Always Patch (ungated),gtsrb/resnet50,303,regression,19,0,45
Always Patch (ungated),gtsrb/resnet50,303,regression,20,0,65
Always Patch (ungated),gtsrb/resnet50,303,regression,21,0,76
Always Patch (ungated),gtsrb/resnet50,303,regression,22,5,99
Always Patch (ungated),gtsrb/resnet50,303,regression,23,0,118
Always Patch (ungated),gtsrb/resnet50,303,regression,24,0,61
Always Patch (ungated),gtsrb/resnet50,303,regression,25,0,382
Always Patch (ungated),gtsrb/resnet50,303,regression,26,1,133
Always Patch (ungated),gtsrb/resnet50,303,regression,27,0,48
Always Patch (ungated),gtsrb/resnet50,303,regression,28,0,118
Always Patch (ungated),gtsrb/resnet50,303,regression,29,0,71
Always Patch (ungated),gtsrb/resnet50,303,regression,30,6,122
Always Patch (ungated),gtsrb/resnet50,303,regression,31,0,226
Always Patch (ungated),gtsrb/resnet50,303,regression,32,0,52
Always Patch (ungated),gtsrb/resnet50,303,regression,33,0,177
Always Patch (ungated),gtsrb/resnet50,303,regression,34,0,97
Always Patch (ungated),gtsrb/resnet50,303,regression,35,8,317
Always Patch (ungated),gtsrb/resnet50,303,regression,36,0,90
Always Patch (ungated),gtsrb/resnet50,303,regression,37,0,45
Always Patch (ungated),gtsrb/resnet50,303,regression,38,2,569
Always Patch (ungated),gtsrb/resnet50,303,regression,39,0,69
Always Patch (ungated),gtsrb/resnet50,303,regression,40,2,73
Always Patch (ungated),gtsrb/resnet50,303,regression,41,3,47
Always Patch (ungated),gtsrb/resnet50,303,regression,42,0,77
Always Patch (ungated),gtsrb/vgg16,101,repair,0,3,3
Always Patch (ungated),gtsrb/vgg16,101,repair,1,0,3
Always Patch (ungated),gtsrb/vgg16,101,repair,2,1,3
Always Patch (ungated),gtsrb/vgg16,101,repair,3,0,3
Always Patch (ungated),gtsrb/vgg16,101,repair,5,3,5
Always Patch (ungated),gtsrb/vgg16,101,repair,6,6,7
Always Patch (ungated),gtsrb/vgg16,101,repair,7,0,1
Always Patch (ungated),gtsrb/vgg16,101,repair,8,6,9
Always Patch (ungated),gtsrb/vgg16,101,repair,9,0,1
Always Patch (ungated),gtsrb/vgg16,101,repair,10,9,10
Always Patch (ungated),gtsrb/vgg16,101,repair,11,5,12
Always Patch (ungated),gtsrb/vgg16,101,repair,12,12,14
Always Patch (ungated),gtsrb/vgg16,101,repair,13,0,3
Always Patch (ungated),gtsrb/vgg16,101,repair,17,2,3
Always Patch (ungated),gtsrb/vgg16,101,repair,18,7,11
Always Patch (ungated),gtsrb/vgg16,101,repair,21,1,7
Always Patch (ungated),gtsrb/vgg16,101,repair,22,5,6
Always Patch (ungated),gtsrb/vgg16,101,repair,24,14,14
Always Patch (ungated),gtsrb/vgg16,101,repair,26,11,13
Always Patch (ungated),gtsrb/vgg16,101,repair,30,4,5
Always Patch (ungated),gtsrb/vgg16,101,repair,31,2,3
Always Patch (ungated),gtsrb/vgg16,101,repair,33,0,2
Always Patch (ungated),gtsrb/vgg16,101,repair,35,4,5
Always Patch (ungated),gtsrb/vgg16,101,repair,36,1,1
Always Patch (ungated),gtsrb/vgg16,101,repair,38,15,19
Always Patch (ungated),gtsrb/vgg16,101,repair,39,14,14
Always Patch (ungated),gtsrb/vgg16,101,repair,40,3,7
Always Patch (ungated),gtsrb/vgg16,101,repair,41,0,1
Always Patch (ungated),gtsrb/vgg16,101,repair,42,2,5
Always Patch (ungated),gtsrb/vgg16,101,regression,0,0,38
Always Patch (ungated),gtsrb/vgg16,101,regression,1,11,563
Always Patch (ungated),gtsrb/vgg16,101,regression,2,0,592
Always Patch (ungated),gtsrb/vgg16,101,regression,3,1,333
Always Patch (ungated),gtsrb/vgg16,101,regression,4,2,525
Always Patch (ungated),gtsrb/vgg16,101,regression,5,8,489
Always Patch (ungated),gtsrb/vgg16,101,regression,6,0,115
Always Patch (ungated),gtsrb/vgg16,101,regression,7,0,356
Always Patch (ungated),gtsrb/vgg16,101,regression,8,2,353
Always Patch (ungated),gtsrb/vgg16,101,regression,9,15,396
Always Patch (ungated),gtsrb/vgg16,101,regression,10,0,509
Always Patch (ungated),gtsrb/vgg16,101,regression,11,2,324
Always Patch (ungated),gtsrb/vgg16,101,regression,12,5,531
Always Patch (ungated),gtsrb/vgg16,101,regression,13,13,583
Always Patch (ungated),gtsrb/vgg16,101,regression,14,0,218
Always Patch (ungated),gtsrb/vgg16,101,regression,15,27,158
Always Patch (ungated),gtsrb/vgg16,101,regression,16,0,133
Always Patch (ungated),gtsrb/vgg16,101,regression,17,0,286
Always Patch (ungated),gtsrb/vgg16,101,regression,18,1,298
Always Patch (ungated),gtsrb/vgg16,101,regression,19,0,45
Always Patch (ungated),gtsrb/vgg16,101,regression,20,0,65
Always Patch (ungated),gtsrb/vgg16,101,regression,21,0,68
Always Patch (ungated),gtsrb/vgg16,101,regression,22,0,87
Always Patch (ungated),gtsrb/vgg16,101,regression,23,3,114
Always Patch (ungated),gtsrb/vgg16,101,regression,24,0,50
Always Patch (ungated),gtsrb/vgg16,101,regression,25,7,368
Always Patch (ungated),gtsrb/vgg16,101,regression,26,1,132
Always Patch (ungated),gtsrb/vgg16,101,regression,27,0,48
Always Patch (ungated),gtsrb/vgg16,101,regression,28,0,122
Always Patch (ungated),gtsrb/vgg16,101,regression,29,4,74
Always Patch (ungated),gtsrb/vgg16,101,regression,30,4,114
Always Patch (ungated),gtsrb/vgg16,101,regression,31,0,208
Always Patch (ungated),gtsrb/vgg16,101,regression,32,0,49
Always Patch (ungated),gtsrb/vgg16,101,regression,33,6,164
Always Patch (ungated),gtsrb/vgg16,101,regression,34,0,99
Always Patch (ungated),gtsrb/vgg16,101,regression,35,0,322
Always Patch (ungated),gtsrb/vgg16,101,regression,36,0,84
Always Patch (ungated),gtsrb/vgg16,101,regression,37,0,50
Always Patch (ungated),gtsrb/vgg16,101,regression,38,5,526
Always Patch (ungated),gtsrb/vgg16,101,regression,39,0,54
Always Patch (ungated),gtsrb/vgg16,101,regression,40,0,56
Always Patch (ungated),gtsrb/vgg16,101,regression,41,18,45
Always Patch (ungated),gtsrb/vgg16,101,regression,42,1,57
Always Patch (ungated),gtsrb/vgg16,202,repair,0,5,6
Always Patch (ungated),gtsrb/vgg16,202,repair,1,1,2
Always Patch (ungated),gtsrb/vgg16,202,repair,2,2,3
Always Patch (ungated),gtsrb/vgg16,202,repair,3,0,3
Always Patch (ungated),gtsrb/vgg16,202,repair,4,0,3
Always Patch (ungated),gtsrb/vgg16,202,repair,5,0,6
Always Patch (ungated),gtsrb/vgg16,202,repair,6,6,6
Always Patch (ungated),gtsrb/vgg16,202,repair,7,0,1
Always Patch (ungated),gtsrb/vgg16,202,repair,8,6,6
Always Patch (ungated),gtsrb/vgg16,202,repair,9,0,1
Always Patch (ungated),gtsrb/vgg16,202,repair,10,7,8
Always Patch (ungated),gtsrb/vgg16,202,repair,11,5,11
Always Patch (ungated),gtsrb/vgg16,202,repair,12,10,11
Always Patch (ungated),gtsrb/vgg16,202,repair,13,0,2
Always Patch (ungated),gtsrb/vgg16,202,repair,17,0,2
Always Patch (ungated),gtsrb/vgg16,202,repair,18,5,14
Always Patch (ungated),gtsrb/vgg16,202,repair,21,2,7
Always Patch (ungated),gtsrb/vgg16,202,repair,22,5,7
Always Patch (ungated),gtsrb/vgg16,202,repair,24,13,13
Always Patch (ungated),gtsrb/vgg16,202,repair,26,13,13
Always Patch (ungated),gtsrb/vgg16,202,repair,30,4,6
Always Patch (ungated),gtsrb/vgg16,202,repair,31,2,5
Always Patch (ungated),gtsrb/vgg16,202,repair,33,0,1
Always Patch (ungated),gtsrb/vgg16,202,repair,35,0,7
Always Patch (ungated),gtsrb/vgg16,202,repair,38,15,18
Always Patch (ungated),gtsrb/vgg16,202,repair,39,12,12
Always Patch (ungated),gtsrb/vgg16,202,repair,40,6,8
Always Patch (ungated),gtsrb/vgg16,202,repair,41,0,1
Always Patch (ungated),gtsrb/vgg16,202,repair,42,4,7
Always Patch (ungated),gtsrb/vgg16,202,regression,0,0,42
Always Patch (ungated),gtsrb/vgg16,202,regression,1,4,578
Always Patch (ungated),gtsrb/vgg16,202,regression,2,0,598
Always Patch (ungated),gtsrb/vgg16,202,regression,3,1,345
Always Patch (ungated),gtsrb/vgg16,202,regression,4,4,526
Always Patch (ungated),gtsrb/vgg16,202,regression,5,24,498
Always Patch (ungated),gtsrb/vgg16,202,regression,6,0,113
Always Patch (ungated),gtsrb/vgg16,202,regression,7,2,373
Always Patch (ungated),gtsrb/vgg16,202,regression,8,3,328
Always Patch (ungated),gtsrb/vgg16,202,regression,9,40,384
Always Patch (ungated),gtsrb/vgg16,202,regression,10,0,520
Always Patch (ungated),gtsrb/vgg16,202,regression,11,1,321
Always Patch (ungated),gtsrb/vgg16,202,regression,12,0,526
Always Patch (ungated),gtsrb/vgg16,202,regression,13,12,566
Always Patch (ungated),gtsrb/vgg16,202,regression,14,0,213
Always Patch (ungated),gtsrb/vgg16,202,regression,15,32,176
Always Patch (ungated),gtsrb/vgg16,202,regression,16,0,126
Always Patch (ungated),gtsrb/vgg16,202,regression,17,1,288
Always Patch (ungated),gtsrb/vgg16,202,regression,18,4,301
Always Patch (ungated),gtsrb/vgg16,202,regression,19,0,49
Always Patch (ungated),gtsrb/vgg16,202,regression,20,0,72
Always Patch (ungated),gtsrb/vgg16,202,regression,21,0,66
Always Patch (ungated),gtsrb/vgg16,202,regression,22,0,83
Always Patch (ungated),gtsrb/vgg16,202,regression,23,4,120
Always Patch (ungated),gtsrb/vgg16,202,regression,24,0,43
Always Patch (ungated),gtsrb/vgg16,202,regression,25,5,378
Always Patch (ungated),gtsrb/vgg16,202,regression,26,1,122
Always Patch (ungated),gtsrb/vgg16,202,regression,27,0,48
Always Patch (ungated),gtsrb/vgg16,202,regression,28,0,121
Always Patch (ungated),gtsrb/vgg16,202,regression,29,3,66
Always Patch (ungated),gtsrb/vgg16,202,regression,30,4,115
Always Patch (ungated),gtsrb/vgg16,202,regression,31,1,216
Always Patch (ungated),gtsrb/vgg16,202,regression,32,0,46
Always Patch (ungated),gtsrb/vgg16,202,regression,33,5,165
Always Patch (ungated),gtsrb/vgg16,202,regression,34,0,93
Always Patch (ungated),gtsrb/vgg16,202,regression,35,1,292
Always Patch (ungated),gtsrb/vgg16,202,regression,36,0,94
Always Patch (ungated),gtsrb/vgg16,202,regression,37,1,50
Always Patch (ungated),gtsrb/vgg16,202,regression,38,6,518
Always Patch (ungated),gtsrb/vgg16,202,regression,39,0,47
Always Patch (ungated),gtsrb/vgg16,202,regression,40,0,63
Always Patch (ungated),gtsrb/vgg16,202,regression,41,31,44
Always Patch (ungated),gtsrb/vgg16,202,regression,42,0,68
Always Patch (ungated),gtsrb/vgg16,303,repair,0,6,7
Always Patch (ungated),gtsrb/vgg16,303,repair,1,2,2
Always Patch (ungated),gtsrb/vgg16,303,repair,2,1,3
Always Patch (ungated),gtsrb/vgg16,303,repair,3,0,1
Always Patch (ungated),gtsrb/vgg16,303,repair,4,1,2
Always Patch (ungated),gtsrb/vgg16,303,repair,5,2,5
Always Patch (ungated),gtsrb/vgg16,303,repair,6,6,6
